City_ID,City,Lat,Lng,Weather,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
476,"Salta,Ar",-24.7859,-65.4117,clear sky,63.57,66,0,3.0,AR,2021-09-20 08:00:28
477,"Altamira,Br",-3.2033,-52.2064,few clouds,70.93,92,11,2.33,BR,2021-09-20 08:00:14
478,"Rodrigues Alves,Br",-7.738,-72.6509,few clouds,73.04,78,21,2.1,BR,2021-09-20 08:02:14
479,"Taybad,Ir",34.74,60.7756,clear sky,84.31,15,0,15.12,IR,2021-09-20 08:02:17
480,"Bakchar,Ru",57.0186,82.0711,light rain,36.34,98,100,6.91,RU,2021-09-20 08:02:19
481,"Prince Rupert,Ca",54.3161,-130.3201,overcast clouds,51.73,90,100,6.24,CA,2021-09-20 08:02:20
482,"Talara,Pe",-4.5772,-81.2719,clear sky,63.63,83,7,18.57,PE,2021-09-20 08:02:22
483,"Yumen,Cn",40.2833,97.2,clear sky,82.4,10,0,8.39,CN,2021-09-20 08:02:23
484,"Sungaipenuh,Id",-2.0833,101.3833,broken clouds,75.22,77,80,2.28,ID,2021-09-20 08:02:25
485,"Los Llanos De Aridane,Es",28.6585,-17.9182,scattered clouds,69.55,75,40,9.22,ES,2021-09-20 08:02:20
486,"North Bend,Us",43.4065,-124.2243,clear sky,54.86,97,5,3.4,US,2021-09-20 08:02:27
487,"Port Lincoln,Au",-34.7333,135.8667,overcast clouds,52.48,53,100,25.97,AU,2021-09-20 08:02:29
488,"Husavik,Is",66.0449,-17.3389,overcast clouds,47.8,84,100,1.97,IS,2021-09-20 08:02:30
489,"Tha Bo,Th",17.85,102.5814,scattered clouds,91.29,58,40,2.3,TH,2021-09-20 08:02:31
490,"Freeport,Bs",26.5333,-78.7,overcast clouds,82.76,75,100,7.23,BS,2021-09-20 08:02:33
491,"Olafsvik,Is",64.8945,-23.7142,overcast clouds,49.66,89,100,9.42,IS,2021-09-20 08:02:34
492,"Cordele,Us",31.9635,-83.7824,moderate rain,75.31,94,90,4.61,US,2021-09-20 08:02:36
493,"Praia,Cv",14.9215,-23.5087,broken clouds,79.34,94,75,4.61,CV,2021-09-20 08:02:37
494,"Gazli,Uz",40.1333,63.45,clear sky,79.41,14,0,14.43,UZ,2021-09-20 08:02:39
495,"Kuala Terengganu,My",5.3302,103.1408,scattered clouds,87.78,60,37,5.77,MY,2021-09-20 08:02:41
496,"Enshi,Cn",30.3,109.4833,clear sky,84.65,49,0,5.28,CN,2021-09-20 08:02:43
497,"Itacarambi,Br",-15.1022,-44.0919,broken clouds,71.8,37,74,2.42,BR,2021-09-20 08:02:44
498,"Skjervoy,No",70.0311,20.9714,overcast clouds,48.38,65,93,14.74,NO,2021-09-20 08:02:46
499,"Baoding,Cn",38.8511,115.4903,overcast clouds,74.75,67,100,5.06,CN,2021-09-20 08:00:29
500,"Sumenep,Id",-7.0167,113.8667,clear sky,87.71,54,6,14.07,ID,2021-09-20 08:02:48
501,"Makueni,Ke",-1.8041,37.6203,scattered clouds,74.25,49,49,6.98,KE,2021-09-20 08:02:50
502,"Astana,Kz",51.1801,71.446,broken clouds,49.95,43,75,17.9,KZ,2021-09-20 08:00:17
503,"Guia De Isora,Es",28.2115,-16.7795,few clouds,67.73,63,18,6.38,ES,2021-09-20 08:02:52
504,"Angoche,Mz",-16.2325,39.9086,broken clouds,78.15,44,62,8.16,MZ,2021-09-20 08:02:54
505,"Atambua,Id",-9.1061,124.8925,few clouds,83.21,49,24,4.43,ID,2021-09-20 08:02:55
506,"Auray,Fr",47.6703,-2.9918,broken clouds,58.89,94,60,11.99,FR,2021-09-20 08:02:56
507,"Ust-Tsilma,Ru",65.441,52.1498,overcast clouds,42.85,60,99,8.19,RU,2021-09-20 08:02:58
508,"Diego De Almagro,Cl",-26.3667,-70.05,clear sky,52.25,52,0,0.94,CL,2021-09-20 08:02:59
509,"Lahaina,Us",20.8783,-156.6825,overcast clouds,73.65,72,100,9.71,US,2021-09-20 08:00:29
510,"Taltal,Cl",-25.4,-70.4833,clear sky,56.71,81,4,0.83,CL,2021-09-20 08:03:02
511,"Tashtyp,Ru",52.7939,89.8983,broken clouds,47.73,57,74,14.76,RU,2021-09-20 08:03:03
512,"Kloulklubed,Pw",7.0419,134.2556,broken clouds,86.5,74,75,9.37,PW,2021-09-20 08:03:05
513,"Pambisan,Ph",13.0137,121.4128,overcast clouds,82.99,77,100,2.73,PH,2021-09-20 08:03:06
514,"Hovd,Mn",48.0056,91.6419,clear sky,66.72,19,1,21.32,MN,2021-09-20 08:03:08
515,"Ekibastuz,Kz",51.6667,75.3667,overcast clouds,46.63,45,100,20.83,KZ,2021-09-20 08:03:09
516,"Vagay,Ru",57.9375,69.0217,light rain,38.59,97,100,9.82,RU,2021-09-20 08:03:10
517,"Sangar,Ru",63.9242,127.4739,few clouds,42.19,72,13,7.65,RU,2021-09-20 08:03:12
518,"Cabimas,Ve",10.3883,-71.4399,overcast clouds,79.34,80,100,12.53,VE,2021-09-20 08:02:44
519,"Mocuba,Mz",-16.8392,36.9856,clear sky,81.16,31,5,2.39,MZ,2021-09-20 08:03:16
520,"Vanderbijlpark,Za",-26.7117,27.838,light rain,71.37,28,74,16.22,ZA,2021-09-20 08:03:17
521,"Kedrovyy,Ru",56.1667,91.8167,light rain,45.01,60,100,10.83,RU,2021-09-20 08:03:19
522,"Buckeye,Us",33.3703,-112.5838,clear sky,86.18,26,0,4.61,US,2021-09-20 08:00:00
523,"Christchurch,Nz",-43.5333,172.6333,clear sky,52.92,71,0,5.01,NZ,2021-09-20 08:00:32
524,"Rorvik,No",64.8621,11.2373,clear sky,51.91,62,0,10.36,NO,2021-09-20 08:03:22
525,"Halkirk,Gb",58.5117,-3.4903,overcast clouds,53.55,82,100,8.25,GB,2021-09-20 08:03:24
526,"Santarem,Br",-2.4431,-54.7083,scattered clouds,80.73,89,40,9.22,BR,2021-09-20 08:03:25
527,"Uk,Ru",55.079,98.8586,overcast clouds,56.84,62,100,8.08,RU,2021-09-20 08:03:27
528,"Porbandar,In",21.6422,69.6093,clear sky,85.35,71,1,10.51,IN,2021-09-20 08:03:28
529,"Santa Isabel Do Rio Negro,Br",-0.4139,-65.0192,scattered clouds,72.01,97,31,2.26,BR,2021-09-20 08:03:30
530,"Houma,Us",29.5958,-90.7195,clear sky,75.2,96,0,4.12,US,2021-09-20 08:03:31
531,"Westport,Nz",-41.7526,171.6037,overcast clouds,51.64,83,100,1.57,NZ,2021-09-20 08:03:33
532,"Cap-Aux-Meules,Ca",47.3821,-61.8597,clear sky,56.03,68,0,20.65,CA,2021-09-20 08:03:34
533,"Baykit,Ru",61.67,96.37,overcast clouds,51.48,73,97,1.25,RU,2021-09-20 08:03:36
534,"Mananjary,Mg",-21.2167,48.3333,overcast clouds,71.11,67,100,3.91,MG,2021-09-20 08:03:37
535,"Robertson,Za",-33.8034,19.8854,light rain,57.06,70,56,11.77,ZA,2021-09-20 08:03:38
536,"Homer,Us",59.6425,-151.5483,clear sky,51.04,71,1,3.44,US,2021-09-20 08:03:40
537,"Panguna,Pg",-6.3164,155.4848,light rain,69.17,94,85,2.26,PG,2021-09-20 08:03:41
538,"Macedo De Cavaleiros,Pt",41.5382,-6.9611,clear sky,58.57,66,0,5.68,PT,2021-09-20 08:03:45
539,"Bilma,Ne",18.6853,12.9164,clear sky,91.65,10,2,4.72,NE,2021-09-20 08:03:46
540,"Ambilobe,Mg",-13.2,49.05,clear sky,89.69,33,6,9.13,MG,2021-09-20 08:03:48
541,"Miraflores,Co",1.3367,-71.9511,broken clouds,69.39,98,83,0.36,CO,2021-09-20 08:03:49
542,"Half Moon Bay,Us",37.4636,-122.4286,clear sky,62.46,83,1,0.0,US,2021-09-20 08:03:51
543,"Lakes Entrance,Au",-37.8811,147.981,overcast clouds,49.15,83,100,18.1,AU,2021-09-20 08:03:52
544,"Teguldet,Ru",57.3064,88.1667,light rain,46.04,72,99,9.35,RU,2021-09-20 08:03:54
545,"Huilong,Cn",31.8111,121.655,overcast clouds,83.98,86,96,16.73,CN,2021-09-20 08:03:55
546,"Lagdo,Cm",9.05,13.7333,overcast clouds,82.38,70,100,1.25,CM,2021-09-20 08:03:56
547,"Wadi Musa,Jo",30.3222,35.4793,clear sky,81.23,22,0,2.57,JO,2021-09-20 08:03:58
548,"Pizarro,Co",4.9533,-77.366,light rain,76.05,89,100,2.77,CO,2021-09-20 08:03:59
549,"Srednekolymsk,Ru",67.45,153.6833,overcast clouds,35.04,52,100,18.92,RU,2021-09-20 08:04:01
550,"Bouar,Cf",5.934,15.596,light rain,71.83,82,100,3.06,CF,2021-09-20 08:04:02
551,"Werda,Bw",-25.2667,23.2833,broken clouds,74.19,12,54,12.19,BW,2021-09-20 08:04:04
552,"Bafata,Gw",12.1667,-14.75,overcast clouds,76.6,93,100,0.58,GW,2021-09-20 08:04:05
553,"Moose Factory,Ca",51.2585,-80.6094,broken clouds,61.41,75,64,13.6,CA,2021-09-20 08:04:07
554,"Le Port,Re",-20.9373,55.2919,clear sky,75.16,64,9,3.94,RE,2021-09-20 08:04:08
555,"Vanimo,Pg",-2.6741,141.3028,few clouds,81.5,77,19,5.26,PG,2021-09-20 08:04:10
556,"Ketchikan,Us",55.3422,-131.6461,overcast clouds,54.07,94,90,10.36,US,2021-09-20 08:04:11
557,"Aksarka,Ru",66.5606,67.7975,overcast clouds,40.46,75,100,16.91,RU,2021-09-20 08:04:12
558,"Lillehammer,No",61.1146,10.4674,overcast clouds,46.33,72,100,5.66,NO,2021-09-20 08:04:14
559,"Plettenberg Bay,Za",-34.0527,23.3716,broken clouds,63.07,61,59,8.57,ZA,2021-09-20 08:04:15
560,"Bauchi,Ng",10.5,10.0,overcast clouds,79.29,69,98,3.83,NG,2021-09-20 08:04:17
561,"Kontagora,Ng",10.3999,5.4695,scattered clouds,77.85,83,45,3.4,NG,2021-09-20 08:04:18
562,"Tiznit,Ma",29.5833,-9.5,broken clouds,63.5,83,83,0.81,MA,2021-09-20 08:02:05
563,"Verkhnevilyuysk,Ru",63.4453,120.3167,broken clouds,43.83,48,56,0.92,RU,2021-09-20 08:04:21
564,"Galesong,Id",-5.3166,119.3661,overcast clouds,86.02,85,100,14.07,ID,2021-09-20 08:04:22
565,"Felanitx,Es",39.4696,3.1483,clear sky,76.14,63,0,1.92,ES,2021-09-20 08:04:24
566,"Gulu,Ug",2.7746,32.299,moderate rain,73.63,83,81,1.43,UG,2021-09-20 08:04:25
567,"Natal,Br",-5.795,-35.2094,scattered clouds,70.45,94,40,4.61,BR,2021-09-20 08:04:27
568,"Kavaratti,In",10.5669,72.642,broken clouds,82.0,78,71,10.69,IN,2021-09-20 08:04:28
569,"Puerto Baquerizo Moreno,Ec",-0.9,-89.6,broken clouds,68.05,83,54,14.54,EC,2021-09-20 08:04:30
570,"Aklavik,Ca",68.2191,-135.0107,broken clouds,38.16,63,51,6.06,CA,2021-09-20 08:04:31
571,"Bhatkal,In",13.9667,74.5667,overcast clouds,82.58,77,100,9.44,IN,2021-09-20 08:04:32
572,"Cockburn Town,Bs",24.0333,-74.5167,few clouds,83.34,69,13,13.8,BS,2021-09-20 08:04:34
573,"Itarema,Br",-2.9248,-39.9167,broken clouds,77.45,77,55,14.14,BR,2021-09-20 08:04:35
574,"Sorland,No",67.667,12.6934,broken clouds,51.66,70,76,17.05,NO,2021-09-20 08:04:37
575,"San Juan,Ar",-31.5375,-68.5364,broken clouds,58.73,35,59,16.51,AR,2021-09-20 08:04:38
576,"Mitu,Co",1.1983,-70.1733,broken clouds,70.02,99,58,1.43,CO,2021-09-20 08:04:39
577,"Kachug,Ru",53.9606,105.8817,clear sky,75.65,30,2,12.19,RU,2021-09-20 08:04:41
578,"Pitimbu,Br",-7.4706,-34.8086,overcast clouds,72.19,75,92,9.35,BR,2021-09-20 08:04:42
579,"Sao Geraldo Do Araguaia,Br",-6.4006,-48.555,overcast clouds,77.74,61,87,4.36,BR,2021-09-20 08:04:44
580,"Trairi,Br",-3.2778,-39.2689,broken clouds,77.59,76,62,13.51,BR,2021-09-20 08:00:09
581,"West Plains,Us",36.7281,-91.8524,overcast clouds,72.43,97,90,1.01,US,2021-09-20 08:04:46
582,"Lizzano,It",40.391,17.4476,clear sky,86.77,57,0,9.69,IT,2021-09-20 08:04:48
583,"Weiser,Us",44.251,-116.9693,clear sky,49.86,75,6,3.09,US,2021-09-20 08:04:49
584,"Netarhat,In",23.4833,84.2667,broken clouds,76.62,77,59,4.32,IN,2021-09-20 08:04:51
585,"Mumford,Gh",5.2618,-0.759,broken clouds,76.64,86,68,7.45,GH,2021-09-20 08:04:52
586,"Katangli,Ru",51.7102,143.2326,overcast clouds,52.36,60,97,8.75,RU,2021-09-20 08:04:53
587,"Aquiraz,Br",-3.9014,-38.3911,broken clouds,78.89,73,66,16.37,BR,2021-09-20 08:04:55
588,"Wangqing,Cn",43.3218,129.7634,light rain,59.38,95,100,3.27,CN,2021-09-20 08:04:56
589,"Maniitsoq,Gl",65.4167,-52.9,few clouds,32.27,52,15,8.14,GL,2021-09-20 08:04:58
590,"Camana,Pe",-16.6228,-72.7111,overcast clouds,59.41,86,99,7.14,PE,2021-09-20 08:04:59
591,"Disna,By",55.568,28.1971,overcast clouds,37.53,97,100,12.75,BY,2021-09-20 08:05:01
592,"Carlsbad,Us",33.1581,-117.3506,clear sky,67.64,86,1,3.44,US,2021-09-20 08:05:03
593,"Mamou,Gn",10.5,-12.0,scattered clouds,70.12,93,34,1.9,GN,2021-09-20 08:05:05
594,"Kautokeino,No",69.0125,23.0412,scattered clouds,42.49,65,33,25.66,NO,2021-09-20 08:05:06
595,"Flinders,Au",-34.5833,150.8552,clear sky,55.26,64,5,19.04,AU,2021-09-20 08:05:07
596,"Linxia,Cn",35.6003,103.2064,clear sky,73.22,22,1,3.47,CN,2021-09-20 08:05:09
597,"Rusape,Zw",-18.5278,32.1284,clear sky,76.03,21,0,7.02,ZW,2021-09-20 08:05:10
598,"Stykkisholmur,Is",65.0757,-22.7297,light rain,48.36,89,100,3.11,IS,2021-09-20 08:05:12
599,"Saint-Denis,Re",-20.8667,55.4667,broken clouds,75.38,67,75,19.57,RE,2021-09-20 08:05:14
600,"Bolobo,Cd",-2.1667,16.2333,broken clouds,80.2,57,75,0.56,CD,2021-09-20 08:05:16
601,"Sorong,Id",-0.8833,131.25,moderate rain,80.29,80,100,3.06,ID,2021-09-20 08:05:18
602,"Nanchang,Cn",28.6833,115.8833,light rain,85.06,62,5,3.13,CN,2021-09-20 08:05:21
603,"Selenginsk,Ru",52.0064,106.8647,clear sky,77.41,40,0,8.86,RU,2021-09-20 08:05:23
604,"Balabac,Ph",7.9868,117.0645,overcast clouds,84.81,68,89,7.29,PH,2021-09-20 08:05:25
605,"Tura,Ru",64.2833,100.25,light rain,42.08,94,100,2.82,RU,2021-09-20 08:05:26
606,"Falmouth,Jm",18.4936,-77.6559,scattered clouds,78.87,81,33,7.18,JM,2021-09-20 08:05:28
607,"Inuvik,Ca",68.3499,-133.7218,broken clouds,36.91,69,65,8.21,CA,2021-09-20 08:05:29
608,"Komsomolskiy,Ru",43.9783,46.6985,broken clouds,78.01,38,56,3.85,RU,2021-09-20 08:05:31
609,"Novo Aripuana,Br",-5.1206,-60.3797,broken clouds,73.0,90,71,2.15,BR,2021-09-20 08:05:32
610,"Palmas Bellas,Pa",9.2319,-80.0867,overcast clouds,77.58,86,92,3.56,PA,2021-09-20 08:05:34
611,"Miramar,Mx",22.3333,-97.8667,scattered clouds,80.01,87,45,5.28,MX,2021-09-20 08:05:35
612,"Ranfurly,Nz",-45.1333,170.1,clear sky,48.65,61,9,5.46,NZ,2021-09-20 08:05:36
613,"Bandar-E Lengeh,Ir",26.5579,54.8807,clear sky,92.88,58,0,6.82,IR,2021-09-20 08:05:38
614,"Namatanai,Pg",-3.6667,152.4333,light rain,80.42,80,52,9.62,PG,2021-09-20 08:05:39
615,"San Pedro,Bz",17.916,-87.9659,overcast clouds,83.05,79,86,10.49,BZ,2021-09-20 08:02:24
616,"Naze,Jp",28.3667,129.4833,broken clouds,77.59,72,52,5.77,JP,2021-09-20 08:05:42
617,"Along,In",28.1667,94.7667,clear sky,92.84,48,1,1.97,IN,2021-09-20 08:05:43
618,"Port-Cartier,Ca",50.0334,-66.8654,broken clouds,46.99,69,71,3.36,CA,2021-09-20 08:01:10
619,"Pucallpa,Pe",-8.3791,-74.5539,scattered clouds,73.71,69,27,1.86,PE,2021-09-20 08:05:47
620,"Khuzhir,Ru",53.1939,107.3397,clear sky,54.77,74,5,9.1,RU,2021-09-20 08:05:48
621,"Yar,Ru",58.249,52.1026,scattered clouds,45.12,53,36,6.22,RU,2021-09-20 08:05:50
622,"Zhuhai,Cn",22.2769,113.5678,few clouds,89.71,79,20,4.61,CN,2021-09-20 08:05:51
623,"Itaituba,Br",-4.2761,-55.9836,scattered clouds,73.96,83,27,2.44,BR,2021-09-20 08:02:26
624,"Barcelos,Br",-0.9747,-62.9242,overcast clouds,72.0,98,92,1.16,BR,2021-09-20 08:05:54
625,"Carman,Ca",49.4992,-98.0016,overcast clouds,61.65,80,100,13.49,CA,2021-09-20 08:05:55
626,"Garoua Boulai,Cm",5.8833,14.55,overcast clouds,72.57,81,100,2.13,CM,2021-09-20 08:05:58
627,"Berdigestyakh,Ru",62.0989,126.6992,overcast clouds,39.52,66,100,6.58,RU,2021-09-20 08:05:59
628,"Bandundu,Cd",-3.3167,17.3667,few clouds,81.61,62,16,2.44,CD,2021-09-20 08:06:01
629,"Santiago Del Estero,Ar",-27.7951,-64.2615,overcast clouds,69.8,59,86,15.77,AR,2021-09-20 08:06:02
630,"Kamloops,Ca",50.6665,-120.3192,broken clouds,49.19,93,75,3.44,CA,2021-09-20 08:02:50
631,"Enterprise,Us",36.0252,-115.2419,clear sky,77.72,25,1,5.99,US,2021-09-20 08:06:06
632,"Kudahuvadhoo,Mv",2.6708,72.8944,broken clouds,82.63,72,59,4.76,MV,2021-09-20 08:06:07
633,"Umm Lajj,Sa",25.0213,37.2685,scattered clouds,91.35,52,36,14.83,SA,2021-09-20 08:06:09
634,"Wamba,Cd",2.1484,27.9947,broken clouds,80.35,61,63,2.55,CD,2021-09-20 08:06:10
635,"Koumac,Nc",-20.5667,164.2833,overcast clouds,71.1,66,97,4.65,NC,2021-09-20 08:06:12
636,"Nishihara,Jp",26.1842,127.7558,few clouds,85.66,70,20,9.22,JP,2021-09-20 08:06:13
637,"Suntar,Ru",62.1444,117.6319,scattered clouds,49.06,37,37,5.17,RU,2021-09-20 08:06:15
638,"Storforshei,No",66.4043,14.5233,broken clouds,47.98,53,75,16.11,NO,2021-09-20 08:06:16
639,"Cotonou,Bj",6.3654,2.4183,overcast clouds,80.06,80,98,9.04,BJ,2021-09-20 08:05:32
640,"Vidim,Ru",56.4088,103.1106,overcast clouds,70.34,44,98,6.2,RU,2021-09-20 08:06:19
641,"Northam,Au",-31.6667,116.6667,clear sky,68.05,58,0,10.87,AU,2021-09-20 08:06:20
642,"Taksimo,Ru",56.3444,114.8794,clear sky,60.24,56,7,3.56,RU,2021-09-20 08:06:21
643,"Santa Rosa,Co",10.4447,-75.3697,overcast clouds,76.64,90,100,4.29,CO,2021-09-20 08:06:23
644,"Port Augusta,Au",-32.5,137.7667,scattered clouds,56.71,48,46,25.1,AU,2021-09-20 08:06:26
645,"Bhinmal,In",25.0,72.25,scattered clouds,93.02,49,46,11.99,IN,2021-09-20 08:06:27
646,"Sibu,My",2.3,111.8167,overcast clouds,75.7,96,100,2.3,MY,2021-09-20 08:06:29
647,"Kulhudhuffushi,Mv",6.6221,73.07,scattered clouds,82.78,76,34,10.63,MV,2021-09-20 08:06:30
